date,product_code,customer_code,sold_quantity
01-12-2025,ROCKF69138,90002004,160
01-12-2025,ROCK9DEEFF,90002004,149
01-12-2025,ROCKED21EA,90002004,74
01-12-2025,ROCKCC3BF4,90002004,90
01-12-2025,ROCK0F8FA1,90002004,152
01-12-2025,ROCK3F43FF,90002004,129
01-12-2025,ROCK32D5D0,90002004,184
01-12-2025,RUN2FE4D5,90002004,90
01-12-2025,RUNCF8C32,90002004,129
01-12-2025,RUNC06D4D,90002004,156
01-12-2025,RUNE665CD,90002004,156
01-12-2025,RUN6AA3AE,90002004,66
01-12-2025,RUND54C0F,90002004,82
01-12-2025,RUNA56979,90002004,133
01-12-2025,RUND6A4A7,90002004,109
01-12-2025,RUND5648C,90002004,94
01-12-2025,RUND03BFE,90002004,185
01-12-2025,RUND9B589,90002004,180
01-12-2025,RUN6DCFAC,90002004,106
01-12-2025,RUN1AB696,90002004,273
01-12-2025,RUN4820EF,90002004,148
01-12-2025,RUN339949,90002004,277
01-12-2025,RUN10A073,90002004,217
01-12-2025,RUNB90BB2,90002004,254
01-12-2025,RUN785BD8,90002004,250
01-12-2025,RUN51B03C,90002004,240
01-12-2025,RUN1D0017,90002004,236
01-12-2025,RUN192A50,90002004,148
01-12-2025,RUN5C06BF,90002004,120
01-12-2025,RUNEBBF53,90002004,83
01-12-2025,RUN907813,90002004,217
01-12-2025,SKATCB097A,90002004,222
01-12-2025,SKAT407D01,90002004,236
01-12-2025,SKAT8BFE91,90002004,69
01-12-2025,SKAT47003B,90002004,185
01-12-2025,SKAT24B8F2,90002004,236
01-12-2025,SKAT8A94D3,90002004,185
01-12-2025,SKATC23D72,90002004,69
01-12-2025,SQUA4C7DCE,90002004,203
01-12-2025,SQUA99D795,90002004,69
01-12-2025,SQUA160B6F,90002004,134
01-12-2025,SQUAA3B44A,90002004,120
01-12-2025,SQUA84B377,90002004,163
01-12-2025,SQUA732DF1,90002004,127
01-12-2025,SQUA22F29D,90002004,231
01-12-2025,SQUA82575A,90002004,81
01-12-2025,SURF56D4BF,90002004,217
01-12-2025,SURF2EBCCA,90002004,190
01-12-2025,SURF8627B1,90002004,199
01-12-2025,SURF7A248A,90002004,118
01-12-2025,SURF60F2D1,90002004,149
01-12-2025,SURFE9DE14,90002004,212
01-12-2025,SURFEB883D,90002004,77
01-12-2025,SURFF237F1,90002004,81
01-12-2025,SURF69CACC,90002004,240
01-12-2025,SWIM8BE666,90002004,176
01-12-2025,SWIM0619EB,90002004,86
01-12-2025,SWIMCA28CC,90002004,244
01-12-2025,SWIM3B2B99,90002004,45
01-12-2025,SWIM4F5CDD,90002004,86
01-12-2025,SWIMB4058D,90002004,267
01-12-2025,SWIM139E14,90002004,158
01-12-2025,SWIME2E04A,90002004,203
01-12-2025,SWIMBAC8EE,90002004,176
01-12-2025,SWIM2785E8,90002004,90
01-12-2025,SWIM8D675F,90002004,81
01-12-2025,SWIM98EEF3,90002004,127
01-12-2025,SWIM9CB0C3,90002004,131
01-12-2025,SWIM3BD53D,90002004,258
01-12-2025,SWIM684A76,90002004,226
01-12-2025,SWIM1E7A6B,90002004,163
01-12-2025,TTEN18B609,90002004,167
01-12-2025,TTEND5F06B,90002004,172
01-12-2025,TTENB506A5,90002004,95
01-12-2025,TTEND35118,90002004,72
01-12-2025,TTEN2C5F16,90002004,113
01-12-2025,TTENE14F77,90002004,167
01-12-2025,TTEN658069,90002004,102
01-12-2025,TTEN204A0C,90002004,240
01-12-2025,TTEN99E28C,90002004,46
01-12-2025,TTENE352A9,90002004,226
01-12-2025,GAMES594E41,90002004,166
01-12-2025,GAMES78D8F4,90002004,268
01-12-2025,GAMES0B9C36,90002004,139
01-12-2025,GAMESA7F5F8,90002004,69
01-12-2025,GAMES55E6CB,90002004,74
01-12-2025,GAMES62C38E,90002004,111
01-12-2025,GAMES5EF6E3,90002004,88
01-12-2025,TENN1ADD96,90002004,199
01-12-2025,TENN32F2C2,90002004,259
01-12-2025,TENN11B50C,90002004,263
01-12-2025,TENN6E46CF,90002004,238
01-12-2025,TENN6AD4AC,90002004,74
01-12-2025,TENNDCCD5A,90002004,103
01-12-2025,TENN514228,90002004,111
01-12-2025,TENN0CFFE7,90002004,218
01-12-2025,TENN391CEF,90002004,160
01-12-2025,TENN151AB9,90002004,148
01-12-2025,TENN3F4E67,90002004,148
01-12-2025,TENNF49374,90002004,99
01-12-2025,TENN0B614F,90002004,189
01-12-2025,TENN4AEBA0,90002004,111
01-12-2025,TENN506041,90002004,189
01-12-2025,TENN6C0BC2,90002004,99
01-12-2025,VOLLF0E251,90002004,86
01-12-2025,VOLLA6AAB1,90002004,1596
01-12-2025,VOLLF5D4E6,90002004,2003
01-12-2025,VOLLEEC6A4,90002004,1041
01-12-2025,VOLL56AE91,90002004,352
01-12-2025,VOLLDDFCD0,90002004,406
01-12-2025,VOLL4B8018,90002004,858
01-12-2025,WLFT9CBF85,90002004,1745
01-12-2025,WLFTB0B8BE,90002004,1468
01-12-2025,WLFT5DC367,90002004,1658
01-12-2025,WLFT1704AC,90002004,829
01-12-2025,WLFT053057,90002004,755
01-12-2025,WLFT79618A,90002004,767
01-12-2025,WLFTAE945F,90002004,2044
01-12-2025,WLFTB7DF2B,90002004,875
01-12-2025,WLFT52B261,90002004,277
01-12-2025,WLFT296A48,90002004,598
01-12-2025,WLFT7AD84A,90002004,1212
01-12-2025,YOGA1B22A2,90002004,303
01-12-2025,YOGA6FA844,90002004,780
01-12-2025,YOGAA7E602,90002004,1072
01-12-2025,YOGA46952D,90002004,373
01-12-2025,YOGA80ED66,90002004,947
01-12-2025,YOGA465ABE,90002004,1196
01-12-2025,ARCHAFF0E4,90002006,556
01-12-2025,ARCH6B94F7,90002006,811
01-12-2025,ARCH5D1FE7,90002006,1422
01-12-2025,ARCH7B49A9,90002006,1148
01-12-2025,ARCH497D34,90002006,285
01-12-2025,ARCHE71D79,90002006,956
01-12-2025,ARCHDD8749,90002006,1815
01-12-2025,BADMC045D4,90002006,1022
01-12-2025,BADM4BAB38,90002006,528
01-12-2025,BADMDC6AB1,90002006,462
01-12-2025,BADM50C510,90002006,1166
01-12-2025,BADM2459FB,90002006,1917
01-12-2025,BADME151E6,90002006,1932
01-12-2025,BADMDA5EC8,90002006,2374
01-12-2025,BADM48A260,90002006,1047
01-12-2025,BADM8FFE12,90002006,1622
01-12-2025,BADM1B8332,90002006,1380
01-12-2025,BADM7E90FB,90002006,1580
01-12-2025,BASK7F5383,90002006,2055
01-12-2025,BASKEE612D,90002006,1332
01-12-2025,BASK4C69DF,90002006,1699
01-12-2025,BASK9E4294,90002006,2074
01-12-2025,BASKEE32E4,90002006,1922
01-12-2025,BASKE57A19,90002006,1660
01-12-2025,BASK728A58,90002006,1237
01-12-2025,BASKED86BF,90002006,899
01-12-2025,BASK32528E,90002006,1732
01-12-2025,BASK984F74,90002006,1423
01-12-2025,BOX8606F7,90002006,680
01-12-2025,BOXD26891,90002006,661
01-12-2025,BOX17AD9F,90002006,1142
01-12-2025,BOXB9DCC6,90002006,1908
01-12-2025,BOX3DC0E4,90002006,2222
01-12-2025,BOX381514,90002006,1042
01-12-2025,BOX386644,90002006,614
01-12-2025,BOX3A9CA9,90002006,852
01-12-2025,BOXB0228B,90002006,828
01-12-2025,CAMP7A5E65,90002006,295
01-12-2025,CAMP69AF0F,90002006,1590
01-12-2025,CAMP10C410,90002006,910
01-12-2025,CAMPECAADE,90002006,746
01-12-2025,CAMPF24336,90002006,905
01-12-2025,CAMPE624C8,90002006,858
01-12-2025,CAMP11E3FA,90002006,1149
01-12-2025,CAMPCB6B05,90002006,1815
01-12-2025,CAMPDFA679,90002006,1215
01-12-2025,CAMP4005E6,90002006,1430
01-12-2025,CAMPD5615D,90002006,1454
01-12-2025,CRICA1EEE0,90002006,1913
01-12-2025,CRIC7723F0,90002006,1609
01-12-2025,CRIC97BE68,90002006,2101
01-12-2025,CRIC2716B4,90002006,924
01-12-2025,CRIC05FECB,90002006,885
01-12-2025,CRIC681856,90002006,578
01-12-2025,CRICBBFD56,90002006,1434
01-12-2025,CRIC57FB52,90002006,726
01-12-2025,CRIC294CD6,90002006,1285
01-12-2025,CRIC892BAA,90002006,915
01-12-2025,CRIC2AE4DF,90002006,1056
01-12-2025,CRICC0D928,90002006,1056
01-12-2025,CRIC341BC8,90002006,237
01-12-2025,CRICB9EBFF,90002006,196
01-12-2025,CRIC5B2A0F,90002006,778
01-12-2025,CRIC2D3CF5,90002006,585
01-12-2025,CRICC6CF02,90002006,837
01-12-2025,CRICA7893F,90002006,1400
01-12-2025,CRICA5001D,90002006,611
01-12-2025,CRIC94FE34,90002006,933
01-12-2025,CRIC35B3C7,90002006,1704
01-12-2025,CRIC462BA5,90002006,325
01-12-2025,CRICBDB8DA,90002006,1041
01-12-2025,CRIC1BA87E,90002006,467
01-12-2025,CRIC7633A6,90002006,283
01-12-2025,CRIC8B52CE,90002006,510
01-12-2025,CRIC538334,90002006,1948
01-12-2025,CRIC385D92,90002006,1584
01-12-2025,CRICF950D4,90002006,214
01-12-2025,CRIC16E55F,90002006,1357
01-12-2025,CRIC02DA3C,90002006,2051
01-12-2025,CRIC98DB22,90002006,707
01-12-2025,CRICCE879E,90002006,1464
01-12-2025,CRIC372046,90002006,248
01-12-2025,CRICF6D4C2,90002006,702
01-12-2025,CRIC7270D1,90002006,1914
01-12-2025,CRIC64B186,90002006,1190
01-12-2025,CRIC2841E6,90002006,278
01-12-2025,CRIC2101AF,90002006,1893
01-12-2025,CRICDB62E7,90002006,1190
01-12-2025,CRICA7A3B4,90002006,1649
01-12-2025,CRICD69383,90002006,1336
01-12-2025,CRIC97883A,90002006,1816
01-12-2025,CRIC55A6B5,90002006,330
01-12-2025,CRIC7A3D0A,90002006,1413
01-12-2025,CRIC76C189,90002006,621
01-12-2025,CRIC8DF8D8,90002006,338
01-12-2025,CRIC19DC2D,90002006,1494
01-12-2025,CRICAEA857,90002006,1225
01-12-2025,CRIC55BF8F,90002006,1820
01-12-2025,CRICA76614,90002006,831
01-12-2025,CRIC2D7B61,90002006,321
01-12-2025,CRICC6150F,90002006,779
01-12-2025,CYCLDE0772,90002006,540
01-12-2025,CYCLBD7368,90002006,1803
01-12-2025,CYCL9F921D,90002006,1079
01-12-2025,CYCL8D32DD,90002006,968
01-12-2025,CYCL903AF1,90002006,1593
01-12-2025,CYCLB9F510,90002006,2017
01-12-2025,CYCL3A3BA9,90002006,1953
01-12-2025,CYCL28EDD2,90002006,261
01-12-2025,CYCL8D92F6,90002006,2081
01-12-2025,CYCLA4B3CA,90002006,1760
01-12-2025,FISHE20FE7,90002006,1272
01-12-2025,FISH435E84,90002006,334
01-12-2025,FISHF83738,90002006,1233
01-12-2025,FISHC4F1E3,90002006,1363
01-12-2025,FISH9C6E1A,90002006,1081
01-12-2025,FISH9DCA51,90002006,1321
01-12-2025,FISHA6E17F,90002006,898
01-12-2025,FOOTDA10C6,90002006,1542
01-12-2025,FOOT8B25BD,90002006,1031
01-12-2025,FOOTBCD3A9,90002006,1092
01-12-2025,FOOTC865F3,90002006,921
01-12-2025,FOOT9DB3E4,90002006,1568
01-12-2025,FOOTB533BF,90002006,1062
01-12-2025,FOOT80D996,90002006,1237
01-12-2025,FOOT0CD3DE,90002006,369
01-12-2025,FOOT528FB5,90002006,1092
01-12-2025,FOOT86D9A9,90002006,1576
01-12-2025,FOOT0E544D,90002006,1191
01-12-2025,FOOTF63A17,90002006,1545
01-12-2025,FOOT93E2C6,90002006,301
01-12-2025,FOOT2BAAAD,90002006,1039
01-12-2025,FOOT9B3291,90002006,464
01-12-2025,FOOT7DA9E9,90002006,1854
01-12-2025,FOOT6681B1,90002006,811
01-12-2025,FOOT2271DD,90002006,1081
01-12-2025,FOOT614FC7,90002006,407
01-12-2025,FOOT41CE85,90002006,464
01-12-2025,FOOTC136F5,90002006,921
01-12-2025,FOOTBF1E0A,90002006,575
01-12-2025,FOOTDD733E,90002006,1332
01-12-2025,FOOTCC8143,90002006,883
01-12-2025,FOOTE19E1A,90002006,1709
01-12-2025,FOOT3DC7AC,90002006,1351
01-12-2025,FOOTE1C418,90002006,381
01-12-2025,FOOT595ABB,90002006,1675
01-12-2025,FOOTB792C1,90002006,1424
01-12-2025,FOOT5F7FD6,90002006,1530
01-12-2025,FOOT347728,90002006,521
01-12-2025,FOOTFD98D3,90002006,1203
01-12-2025,FOOT75A7DE,90002006,1739
01-12-2025,FOOT5FB337,90002006,1717
01-12-2025,FOOTAFD990,90002006,1028
01-12-2025,FOOT9B1B1E,90002006,681
01-12-2025,FOOTABBA46,90002006,1378
01-12-2025,FOOTEC0AEA,90002006,1698
01-12-2025,FOOTF21535,90002006,639
01-12-2025,FOOT1E3E32,90002006,738
01-12-2025,FOOT71C831,90002006,776
01-12-2025,FOOT7EB7BC,90002006,1727
01-12-2025,FOOT17860D,90002006,623
01-12-2025,FOOT63FDD7,90002006,1498
01-12-2025,FOOTFCA276,90002006,1821
01-12-2025,FOOTD3B001,90002006,792
01-12-2025,FOOT65813B,90002006,1214
01-12-2025,FOOT4A3199,90002006,1261
01-12-2025,FOOT424157,90002006,296
01-12-2025,FOOT67945A,90002006,982
01-12-2025,FOOTAB35F3,90002006,1376
01-12-2025,FOOT489639,90002006,1151
01-12-2025,HNDLA1722E,90002006,966
01-12-2025,HNDL03C073,90002006,1533
01-12-2025,HNDL9B1B7D,90002006,1928
01-12-2025,HNDLB5AAA4,90002006,1884
01-12-2025,HNDLCD10B6,90002006,1250
01-12-2025,HIKA1D299,90002006,1332
01-12-2025,HIK8D130E,90002006,164
01-12-2025,HIK551B1C,90002006,172
01-12-2025,HIKC3460C,90002006,234
01-12-2025,HIKF7229D,90002006,227
01-12-2025,HIK070F0B,90002006,156
01-12-2025,HIKCAC6DD,90002006,102
01-12-2025,HIK77A350,90002006,195
01-12-2025,HIK1EDFAB,90002006,78
01-12-2025,HIK36B5E7,90002006,117
01-12-2025,HIK3D8B94,90002006,184
01-12-2025,HIKBE06F0,90002006,180
01-12-2025,HIKD4C3B1,90002006,219
01-12-2025,HIK477AAF,90002006,141
01-12-2025,HIK3DF988,90002006,195
01-12-2025,HIKD36FFD,90002006,195
01-12-2025,HIKFE5678,90002006,160
01-12-2025,HIKF1C8B8,90002006,168
01-12-2025,HIKC8C113,90002006,102
01-12-2025,HIK122A22,90002006,227
01-12-2025,HIKAD4D17,90002006,98
01-12-2025,HORSE77A541,90002006,70
01-12-2025,HORSE2EEE60,90002006,133
01-12-2025,HORSE3B12B0,90002006,133
01-12-2025,HORSEAE5456,90002006,207
01-12-2025,HORSEB0E845,90002006,74
01-12-2025,HORSE63358C,90002006,141
01-12-2025,HORSEEB0E93,90002006,66
01-12-2025,HORSEE8A02C,90002006,207
01-12-2025,HORSE32EC33,90002006,231
01-12-2025,HORSE2CAEAB,90002006,188
01-12-2025,RACKD4E78B,90002006,109
01-12-2025,RACK105320,90002006,172
01-12-2025,RACK66912E,90002006,43
01-12-2025,RACKFDE19F,90002006,113
01-12-2025,RACK435CCD,90002006,145
01-12-2025,RACK3489DB,90002006,113
01-12-2025,RACK82A423,90002006,207
01-12-2025,RACK5D92A1,90002006,86
01-12-2025,RACK69205F,90002006,113
01-12-2025,ROCKC708F5,90002006,109
01-12-2025,ROCKD798F6,90002006,94
01-12-2025,ROCKF69138,90002006,51
01-12-2025,ROCK9DEEFF,90002006,47
01-12-2025,ROCKED21EA,90002006,141
01-12-2025,ROCKCC3BF4,90002006,129
01-12-2025,ROCK0F8FA1,90002006,86
01-12-2025,ROCK3F43FF,90002006,59
01-12-2025,ROCK32D5D0,90002006,113
01-12-2025,RUN2FE4D5,90002006,160
01-12-2025,RUNCF8C32,90002006,90
01-12-2025,RUNC06D4D,90002006,63
01-12-2025,RUNE665CD,90002006,152
01-12-2025,RUN6AA3AE,90002006,86
01-12-2025,RUND54C0F,90002006,78
01-12-2025,RUNA56979,90002006,63
01-12-2025,RUND6A4A7,90002006,164
01-12-2025,RUND5648C,90002006,164
01-12-2025,RUND03BFE,90002006,88
01-12-2025,RUND9B589,90002006,162
01-12-2025,RUN6DCFAC,90002006,143
01-12-2025,RUN1AB696,90002006,217
01-12-2025,RUN4820EF,90002006,273
01-12-2025,RUN339949,90002006,65
01-12-2025,RUN10A073,90002006,213
01-12-2025,RUNB90BB2,90002006,208
01-12-2025,RUN785BD8,90002006,79
01-12-2025,RUN51B03C,90002006,88
01-12-2025,RUN1D0017,90002006,92
01-12-2025,RUN192A50,90002006,245
01-12-2025,RUN5C06BF,90002006,69
01-12-2025,RUNEBBF53,90002006,157
01-12-2025,RUN907813,90002006,180
01-12-2025,SKATCB097A,90002006,189
01-12-2025,SKAT407D01,90002006,129
01-12-2025,SKAT8BFE91,90002006,97
01-12-2025,SKAT47003B,90002006,268
01-12-2025,SKAT24B8F2,90002006,176
01-12-2025,SKAT8A94D3,90002006,250
01-12-2025,SKATC23D72,90002006,69
01-12-2025,SQUA4C7DCE,90002006,46
01-12-2025,SQUA99D795,90002006,194
01-12-2025,SQUA160B6F,90002006,203
01-12-2025,SQUAA3B44A,90002006,153
01-12-2025,SQUA84B377,90002006,176
01-12-2025,SQUA732DF1,90002006,172
01-12-2025,SQUA22F29D,90002006,249
01-12-2025,SQUA82575A,90002006,145
01-12-2025,SURF56D4BF,90002006,199
01-12-2025,SURF2EBCCA,90002006,68
01-12-2025,SURF8627B1,90002006,226
01-12-2025,SURF7A248A,90002006,45
01-12-2025,SURF60F2D1,90002006,163
01-12-2025,SURFE9DE14,90002006,59
01-12-2025,SURFEB883D,90002006,181
01-12-2025,SURFF237F1,90002006,127
01-12-2025,SURF69CACC,90002006,140
01-12-2025,SWIM8BE666,90002006,104
01-12-2025,SWIM0619EB,90002006,249
01-12-2025,SWIMCA28CC,90002006,267
01-12-2025,SWIM3B2B99,90002006,244
01-12-2025,SWIM4F5CDD,90002006,240
01-12-2025,SWIMB4058D,90002006,217
01-12-2025,SWIM139E14,90002006,86
01-12-2025,SWIME2E04A,90002006,113
01-12-2025,SWIMBAC8EE,90002006,240
01-12-2025,SWIM2785E8,90002006,154
01-12-2025,SWIM8D675F,90002006,185
01-12-2025,SWIM98EEF3,90002006,99
01-12-2025,SWIM9CB0C3,90002006,72
01-12-2025,SWIM3BD53D,90002006,108
01-12-2025,SWIM684A76,90002006,190
01-12-2025,SWIM1E7A6B,90002006,140
01-12-2025,TTEN18B609,90002006,72
01-12-2025,TTEND5F06B,90002006,59
01-12-2025,TTENB506A5,90002006,258
01-12-2025,TTEND35118,90002006,267
01-12-2025,TTEN2C5F16,90002006,163
01-12-2025,TTENE14F77,90002006,271
01-12-2025,TTEN658069,90002006,245
01-12-2025,TTEN204A0C,90002006,74
01-12-2025,TTEN99E28C,90002006,143
01-12-2025,TTENE352A9,90002006,268
01-12-2025,GAMES594E41,90002006,111
01-12-2025,GAMES78D8F4,90002006,268
01-12-2025,GAMES0B9C36,90002006,199
01-12-2025,GAMESA7F5F8,90002006,153
01-12-2025,GAMES55E6CB,90002006,69
01-12-2025,GAMES62C38E,90002006,129
01-12-2025,GAMES5EF6E3,90002006,250
01-12-2025,TENN1ADD96,90002006,180
01-12-2025,TENN32F2C2,90002006,273
01-12-2025,TENN11B50C,90002006,231
01-12-2025,TENN6E46CF,90002006,41
01-12-2025,TENN6AD4AC,90002006,193
01-12-2025,TENNDCCD5A,90002006,119
01-12-2025,TENN514228,90002006,197
01-12-2025,TENN0CFFE7,90002006,243
01-12-2025,TENN391CEF,90002006,156
01-12-2025,TENN151AB9,90002006,160
01-12-2025,TENN3F4E67,90002006,247
01-12-2025,TENNF49374,90002006,62
01-12-2025,TENN0B614F,90002006,107
01-12-2025,TENN4AEBA0,90002006,201
01-12-2025,TENN506041,90002006,156
01-12-2025,TENN6C0BC2,90002006,53
01-12-2025,VOLLF0E251,90002006,103
01-12-2025,VOLLA6AAB1,90002006,1584
01-12-2025,VOLLF5D4E6,90002006,1256
01-12-2025,VOLLEEC6A4,90002006,216
01-12-2025,VOLL56AE91,90002006,1244
01-12-2025,VOLLDDFCD0,90002006,2048
01-12-2025,VOLL4B8018,90002006,1310
01-12-2025,WLFT9CBF85,90002006,933
01-12-2025,WLFTB0B8BE,90002006,1886
01-12-2025,WLFT5DC367,90002006,1016
01-12-2025,WLFT1704AC,90002006,1037
01-12-2025,WLFT053057,90002006,630
01-12-2025,WLFT79618A,90002006,1173
01-12-2025,WLFTAE945F,90002006,1231
01-12-2025,WLFTB7DF2B,90002006,1657
01-12-2025,WLFT52B261,90002006,504
01-12-2025,WLFT296A48,90002006,1200
01-12-2025,WLFT7AD84A,90002006,1188
01-12-2025,YOGA1B22A2,90002006,1309
01-12-2025,YOGA6FA844,90002006,1398
01-12-2025,YOGAA7E602,90002006,1418
01-12-2025,YOGA46952D,90002006,973
01-12-2025,YOGA80ED66,90002006,1005
01-12-2025,YOGA465ABE,90002006,991
01-12-2025,ARCHAFF0E4,90002007,1397
01-12-2025,ARCH6B94F7,90002007,207
01-12-2025,ARCH5D1FE7,90002007,1030
01-12-2025,ARCH7B49A9,90002007,1678
01-12-2025,ARCH497D34,90002007,1248
01-12-2025,ARCHE71D79,90002007,793
01-12-2025,ARCHDD8749,90002007,1674
01-12-2025,BADMC045D4,90002007,1660
01-12-2025,BADM4BAB38,90002007,1913
01-12-2025,BADMDC6AB1,90002007,538
01-12-2025,BADM50C510,90002007,1537
01-12-2025,BADM2459FB,90002007,1903
01-12-2025,BADME151E6,90002007,1699
01-12-2025,BADMDA5EC8,90002007,1132
01-12-2025,BADM48A260,90002007,1228
01-12-2025,BADM8FFE12,90002007,1679
01-12-2025,BADM1B8332,90002007,2288
01-12-2025,BADM7E90FB,90002007,2093
01-12-2025,BASK7F5383,90002007,1275
01-12-2025,BASKEE612D,90002007,842
01-12-2025,BASK4C69DF,90002007,642
01-12-2025,BASK9E4294,90002007,2293
01-12-2025,BASKEE32E4,90002007,2269
01-12-2025,BASKE57A19,90002007,756
01-12-2025,BASK728A58,90002007,2265
01-12-2025,BASKED86BF,90002007,1884
01-12-2025,BASK32528E,90002007,2346
01-12-2025,BASK984F74,90002007,2122
01-12-2025,BOX8606F7,90002007,595
01-12-2025,BOXD26891,90002007,837
01-12-2025,BOX17AD9F,90002007,619
01-12-2025,BOXB9DCC6,90002007,604
01-12-2025,BOX3DC0E4,90002007,1099
01-12-2025,BOX381514,90002007,1989
01-12-2025,BOX386644,90002007,1794
01-12-2025,BOX3A9CA9,90002007,442
01-12-2025,BOXB0228B,90002007,462
01-12-2025,CAMP7A5E65,90002007,1496
01-12-2025,CAMP69AF0F,90002007,1871
01-12-2025,CAMP10C410,90002007,244
01-12-2025,CAMPECAADE,90002007,872
01-12-2025,CAMPF24336,90002007,1852
01-12-2025,CAMPE624C8,90002007,1993
01-12-2025,CAMP11E3FA,90002007,277
01-12-2025,CAMPCB6B05,90002007,1290
01-12-2025,CAMPDFA679,90002007,661
01-12-2025,CAMP4005E6,90002007,1524
01-12-2025,CAMPD5615D,90002007,286
01-12-2025,CRICA1EEE0,90002007,1519
01-12-2025,CRIC7723F0,90002007,2298
01-12-2025,CRIC97BE68,90002007,1032
01-12-2025,CRIC2716B4,90002007,1022
01-12-2025,CRIC05FECB,90002007,1271
01-12-2025,CRIC681856,90002007,422
01-12-2025,CRICBBFD56,90002007,748
01-12-2025,CRIC57FB52,90002007,1752
01-12-2025,CRIC294CD6,90002007,967
01-12-2025,CRIC892BAA,90002007,722
01-12-2025,CRIC2AE4DF,90002007,1226
01-12-2025,CRICC0D928,90002007,370
01-12-2025,CRIC341BC8,90002007,1030
01-12-2025,CRICB9EBFF,90002007,270
01-12-2025,CRIC5B2A0F,90002007,637
01-12-2025,CRIC2D3CF5,90002007,385
01-12-2025,CRICC6CF02,90002007,193
01-12-2025,CRICA7893F,90002007,1756
01-12-2025,CRICA5001D,90002007,1289
01-12-2025,CRIC94FE34,90002007,1248
01-12-2025,CRIC35B3C7,90002007,1045
01-12-2025,CRIC462BA5,90002007,1619
01-12-2025,CRICBDB8DA,90002007,1507
01-12-2025,CRIC1BA87E,90002007,976
01-12-2025,CRIC7633A6,90002007,1948
01-12-2025,CRIC8B52CE,90002007,1477
01-12-2025,CRIC538334,90002007,1751
01-12-2025,CRIC385D92,90002007,2051
01-12-2025,CRICF950D4,90002007,1983
01-12-2025,CRIC16E55F,90002007,2043
01-12-2025,CRIC02DA3C,90002007,972
01-12-2025,CRIC98DB22,90002007,1220
01-12-2025,CRICCE879E,90002007,621
01-12-2025,CRIC372046,90002007,1255
01-12-2025,CRICF6D4C2,90002007,1276
01-12-2025,CRIC7270D1,90002007,2017
01-12-2025,CRIC64B186,90002007,1130
01-12-2025,CRIC2841E6,90002007,1310
01-12-2025,CRIC2101AF,90002007,570
01-12-2025,CRICDB62E7,90002007,1156
01-12-2025,CRICA7A3B4,90002007,1764
01-12-2025,CRICD69383,90002007,1297
01-12-2025,CRIC97883A,90002007,244
01-12-2025,CRIC55A6B5,90002007,304
01-12-2025,CRIC7A3D0A,90002007,1880
01-12-2025,CRIC76C189,90002007,1482
01-12-2025,CRIC8DF8D8,90002007,398
01-12-2025,CRIC19DC2D,90002007,1357
01-12-2025,CRICAEA857,90002007,1811
01-12-2025,CRIC55BF8F,90002007,766
01-12-2025,CRICA76614,90002007,672
01-12-2025,CRIC2D7B61,90002007,1542
01-12-2025,CRICC6150F,90002007,629
01-12-2025,CYCLDE0772,90002007,1798
01-12-2025,CYCLBD7368,90002007,565
01-12-2025,CYCL9F921D,90002007,1957
01-12-2025,CYCL8D32DD,90002007,707
01-12-2025,CYCL903AF1,90002007,1948
01-12-2025,CYCLB9F510,90002007,1542
01-12-2025,CYCL3A3BA9,90002007,878
01-12-2025,CYCL28EDD2,90002007,1717
01-12-2025,CYCL8D92F6,90002007,2038
01-12-2025,CYCLA4B3CA,90002007,2043
01-12-2025,FISHE20FE7,90002007,1032
01-12-2025,FISH435E84,90002007,1880
01-12-2025,FISHF83738,90002007,916
01-12-2025,FISHC4F1E3,90002007,1062
01-12-2025,FISH9C6E1A,90002007,560
01-12-2025,FISH9DCA51,90002007,1092
01-12-2025,FISHA6E17F,90002007,963
01-12-2025,FOOTDA10C6,90002007,1245
01-12-2025,FOOT8B25BD,90002007,1743
01-12-2025,FOOTBCD3A9,90002007,1564
01-12-2025,FOOTC865F3,90002007,601
01-12-2025,FOOT9DB3E4,90002007,1169
01-12-2025,FOOTB533BF,90002007,1850
01-12-2025,FOOT80D996,90002007,933
01-12-2025,FOOT0CD3DE,90002007,426
01-12-2025,FOOT528FB5,90002007,708
01-12-2025,FOOT86D9A9,90002007,1325
01-12-2025,FOOT0E544D,90002007,952
01-12-2025,FOOTF63A17,90002007,708
01-12-2025,FOOT93E2C6,90002007,1054
01-12-2025,FOOT2BAAAD,90002007,457
01-12-2025,FOOT9B3291,90002007,1248
01-12-2025,FOOT7DA9E9,90002007,324
01-12-2025,FOOT6681B1,90002007,1515
01-12-2025,FOOT2271DD,90002007,609
01-12-2025,FOOT614FC7,90002007,232
01-12-2025,FOOT41CE85,90002007,712
01-12-2025,FOOTC136F5,90002007,312
01-12-2025,FOOTBF1E0A,90002007,480
01-12-2025,FOOTDD733E,90002007,1846
01-12-2025,FOOTCC8143,90002007,476
01-12-2025,FOOTE19E1A,90002007,841
01-12-2025,FOOT3DC7AC,90002007,1412
01-12-2025,FOOTE1C418,90002007,312
01-12-2025,FOOT595ABB,90002007,1679
01-12-2025,FOOTB792C1,90002007,1606
01-12-2025,FOOT5F7FD6,90002007,301
01-12-2025,FOOT347728,90002007,788
01-12-2025,FOOTFD98D3,90002007,1621
01-12-2025,FOOT75A7DE,90002007,1309
01-12-2025,FOOT5FB337,90002007,1530
